gen_1_0;gen_7_1;gen_9_2;gen_9_3;gen_13_4;gen_16_5;gen_16_6;gen_16_7;gen_16_8;gen_21_9;gen_22_10;gen_23_11;gen_23_12;gen_23_13;gen_26_14;gen_27_15;gen_28_16;gen_29_17;gen_29_18;gen_32_19;gen_33_20;gen_35_21
0;17.6;0;127.2;0;7;1.5;1.5;7.2;3.1;0;1.6;1.6;0;2.9;3.1;0;13.6;3;400.9;0;21.3
0.7;17.5;0;127.7;0;7.3;1.7;1.7;7.2;3.8;0;1.8;1.8;0;3.3;3.7;0;13.2;3.4;395.9;0;25.6
0;17.1;0;129.2;0;7;2;2;7;4.3;0;2.1;2.1;0;3.9;4.2;0;13.2;4;400.1;0;21.9
1;18.1;0;127.2;0;7.1;2.3;2.3;7.2;5;0;2.4;2.4;0;4.6;4.8;0;13.4;4.5;405.7;0;25.8
0;17.6;0;127.1;0;7.1;2.5;2.5;7.2;5.6;0;2.7;2.6;0;5.2;5.4;0;12.8;5.1;392.2;0;23.4
0;17.5;0;128.6;0;7.1;2.9;2.9;7.2;6.3;0;3;3.1;0;5.9;6.1;0;13.4;5.7;398.6;0;19.7
0;17.7;0;130.6;0;7.1;3.2;3.2;7.1;6.8;0;3.4;3.4;0;6.5;6.6;0;13.4;6.3;393.3;0;19.5
0;17.9;0;128.6;0;7.2;3.5;3.5;7.2;7.6;0;3.6;3.7;0;7.3;7.6;0;13.1;6.9;397.5;0;18.6
0;17.6;0;126;0;7.2;3.9;3.9;7.2;8.4;0;4.1;4;0;8;8.2;0;12.9;7.7;395.4;0;20
0;17.8;0;128.4;0;7.2;4.2;4.1;7;8.9;0;4.4;4.5;0;8.7;8.7;0;13.2;8;400.3;0;19.1
0;17.9;0;126.1;0;7.2;4.5;4.6;7;9.7;0;4.7;4.7;0;9.1;9.2;0;12.9;8.7;395.7;0;23.5
0;17.8;0;128;0;7.2;4.9;4.8;7.1;10.3;0;5;5.2;0;10.2;10.2;0;12.6;9.8;407.2;0;20.4
0;17.6;0;127.7;0;7.2;5.1;5.3;7.2;11.2;0;5.5;5.6;0;10.9;10.6;0;12.9;10.3;397.4;0;20.7
0;17.8;0;127.8;0;7.1;5.5;5.5;7.2;11.6;0;6;5.8;0;11.8;11.3;0;13;10.5;396.2;0;22
0;17.9;0;128.6;0;7.2;6;5.7;7.1;12.6;0;6.3;6.1;0;12.2;11.8;0;12.8;11.7;392.4;0;21.8
0;17.9;0;127.7;0;7.1;6.5;6.2;7.1;13.2;0;6.6;6.2;0;13.1;12.3;0;12.9;12.1;402.1;0;23.8
0;18;0;127.9;0;7.1;6.6;6.6;7;13.9;0;6.9;6.9;0;13.8;13.5;0;12.7;12.7;399.4;0;23.7
0;17.3;0;127.9;0;7;7;6.9;7;14.6;0;7.1;7.2;0;14.4;13.7;0;12.7;13;403.3;0;24.3
0;17.6;0;130.7;0;7.1;7.4;7.2;7.2;15.1;0;7.5;7.5;0;15.1;14.6;0;12.7;13.8;399.8;0;23.3
0;17.6;0;118.5;0;7;7.5;7.4;6.8;16;0;8;7.9;0;16.3;14.8;0;12.5;14.7;397.4;0;24.1
0;18;0;126.2;0;6.9;7.9;8.2;7.2;16.8;0;8.2;8;0;16.6;16.2;0;12.6;15;404.4;0;23.9
0;17.8;0;116.8;0;7;8.5;8.3;7.1;17.5;0;8.5;8.5;0;17.2;16.4;0;12.4;16;402.1;0;22.6
0;17.8;0;127.7;0;6.9;8.8;8.8;6.9;17.9;0;9.1;9;0;18.9;16.9;0;12.3;17.1;406.3;0;22.2
0;17.8;0;119;0;7.1;9.2;9.2;6.9;19.1;0;9.4;9.4;0;18.7;17.9;0;12.3;17.9;399.7;0;20.5
0;17.9;0;126.5;0;6.9;9.6;9.6;7;19.2;0;9.8;9.7;0;19.9;18;0;12.2;18.3;409.5;0;20.4
0;17.4;0;126.7;0;6.9;9.8;9.9;7;20.3;0;10.2;10.3;0;20.5;19.3;0;11.9;18.9;402.6;0;20.4
0;17.2;0;127.4;0;7;10.2;10.1;6.8;20.9;0;10.5;10.5;0;20.9;20;0;12.1;19.9;399.1;0;19.8
0;17.5;0;116.8;0;6.8;10.6;10.5;6.8;21.9;0;10.8;10.8;0;22.1;20.1;0;12.2;20.7;399.4;0;18.4
0;17.7;0;128.2;0;6.8;10.9;10.9;7;23;0;11.2;11.2;0;22.6;21.2;0;12;21.7;397.1;0;19
0;17.2;0;127.8;0;6.7;11.4;11.5;6.8;23.6;0;11.3;11.7;0;23.8;22.4;0;11.8;22.3;400.8;0;19
0;17.1;0;128.7;0;6.9;11.9;11.8;6.6;23.5;0;12.1;12.2;0;24;23;0;12;22.8;401.4;0;18
0;17.3;0;121.8;0;6.7;12;11.9;6.8;25;0;12.6;12.4;0;24.8;23.9;0;11.8;23.5;398.7;0;16.4
0;17.4;0;110.9;0;6.7;12.4;12.7;6.6;26.1;0;13.1;12.7;0;25.3;24.3;0;11.8;24.9;397.5;0;15.8
0;17.1;0;121.7;0;6.7;12.5;12.9;6.5;26.9;0;12.8;13.3;0;26.5;24.9;0;11.5;25.7;399.7;0;15.7
0;17.6;0;126.9;0;6.7;13.2;13;6.6;27.1;0;13.9;13.7;0;26.2;26.3;0;11.6;26.7;394.3;0;16.2
0;17.1;0;124.9;0;6.4;13.3;13.1;6.7;28.4;0;14.3;13.4;0;28.1;26.4;0;11.7;26.5;399.3;0;16.7
0;17.2;0;127.9;0;6.5;13.7;13.6;6.5;28.9;0;14.3;14.6;0;27.5;27;0;11.4;28.3;398.6;0;16
0;17;0;126.6;0;6.7;13.9;13.7;6.3;29.4;0;14.5;14.5;0;28;28;0;11.3;28;393.3;0;17.8
0;17.2;0;129.2;0;6.5;14.3;14.2;6.4;29.8;0;14.6;14.8;0;28.8;28.8;0;11.3;29.7;396.1;0;18.1
0;16.8;0;116.6;0;6.2;14.4;14.4;6.4;31.3;0;15.3;14.9;0;29.6;29.1;0;11.3;30;399.4;0;18.7
0;17;0;109.3;0;6.4;14.4;14.7;6.5;31.5;0;15;15.3;0;30.1;29.9;0;11.2;30.3;398.7;0;19.4
0;16.7;0;99.6;0;6.4;14.5;14.9;6.3;31.9;0;15.4;15.9;0;30.4;30.2;0;11.4;31.3;399.2;0;18.7
0;17.1;0;101.9;0;6.4;14.9;14.9;6.4;31.9;0;15.9;15.9;0;31.5;30.7;0;11;31.2;400.8;0;19.7
0;16.6;0;89.3;0;6.4;15;14.9;6.1;32.3;0;15.6;15.3;0;31.4;30.6;0;11.1;31.3;405.9;0;21.6
0;16.6;0;83;0;6.4;15.1;15.1;6.3;31.9;0;15.7;15.8;0;31.6;31.4;0;11;30.3;406.2;0;21.2
0;16.8;0;73.1;0;6.3;15.6;15.4;6.2;32.7;0;16.3;15.8;0;32;31.6;0;10.7;30.5;405.5;0;23.7
0;16;0;64;0;6.1;15.3;15.1;6.1;32.3;0;16.2;15.9;0;32.2;31.1;0;10.7;32.2;395.5;0;24.6
0;16.2;0;53.2;0;6;15.1;15.4;6.1;32.1;0;16.3;16;0;32.5;32;0;10.7;32.1;404.4;0;26.7
0;16.2;0;49.7;0;6.2;15.1;15.2;6.1;31.6;0;16;16;0;32.6;31.9;0;10.7;31.9;398.6;0;26.2
0;17;0;60.5;0;6;15.6;15.3;6;31.9;0;16.4;16.1;0;32.7;31.7;0;10.7;30.9;402.3;0;25.3
0;16.3;0;71.3;0;5.9;15.4;15.5;6;31.3;0;15.8;16.2;0;33.7;32.3;0;10.2;31.4;397;0;27
0;16.6;0;81.7;0;6;15.4;15.8;6;31.1;0;16.3;16.2;0;33.4;32.3;0;10.3;30.7;393.1;0;27
0;15.9;0;91.4;0;5.8;15.5;15.5;5.9;30.2;0;15.7;16.1;0;33;31.8;0;10.3;31.4;394.9;0;28.7
0;16;0;101;0;5.9;15.8;15.7;5.9;30.7;0;16;15.9;0;33.8;32;0;10.2;30.9;395.5;0;30.7
0;16.4;0;111.3;0;5.7;15.4;15.7;5.8;31.3;0;15.7;15.6;0;34.1;32.2;0;10.3;30.2;397.2;0;31.7
0;15.8;0;107.5;0;5.8;15.9;15.9;5.9;31.2;0;16.1;15.7;0;33.6;31.7;0;10.4;30.7;399.8;0;29.6
0;16.2;0;118.8;0;5.8;15.9;15.8;5.9;30.7;0;15.4;15.6;0;33.6;31.4;0;10;30.2;391.9;0;30.1
0;15.5;0;127.7;0;5.8;16;15.7;5.6;30.1;0;15.6;15.6;0;34.3;31;0;10.1;30.9;399.6;0;30.1
0;15.7;0;127.3;0;5.7;15.7;16;5.7;30;0;15.5;15.3;0;33.4;31.9;0;10.2;29.8;400.6;0;28.4
0;15.8;0;116.3;0;5.6;15.9;16.6;5.5;30;0;15.7;15.3;0;34.2;31.4;0;9.7;30.1;400.6;0;26.3
0;15.5;0;114.9;0;5.5;16.2;16.2;5.5;29.1;0;15.5;15.7;0;33.3;31.6;0;10;29.5;396.1;0;23.6
0;15.9;0;107.7;0;5.6;16.6;16.7;5.5;29.1;0;15.8;15.5;0;33.3;31.1;0;9.6;30;394.3;0;21.9
0;15.4;0;94.3;0;5.5;16.5;16.4;5.4;29.2;0;15.4;15.3;0;33.1;32.7;0;9.4;29.6;394.4;0;18
0;15;0;85.5;0;5.3;16.6;16.7;5.6;28.5;0;15.6;15.8;0;33.7;31.4;0;9.8;30.5;400.7;0;17.3
0;15;0;97.6;0;5.4;16.9;16.6;5.3;28.8;0;15.3;15.3;0;33.7;31.7;0;9.5;30.3;398;0;18.2
0;15;0;106.2;0;5.4;17.2;16.8;5.5;29.6;0;15.3;15.4;0;34.1;32.2;0;9.4;29.4;396.2;0;18.2
0;15.2;0;117;0;5.4;17;17.4;5.3;28.4;0;15.3;15.6;0;33.9;31.5;0;9.6;30.2;404;0;18.2
0;15.4;0;126.6;0;5.2;18;17.1;5.3;28.9;0;15.2;15.8;0;34.3;31.3;0;9.3;29.8;393.1;0;18.2
0;14.9;0;121.2;0;5.1;18;17.8;5.2;29;0;15.5;15.3;0;33.6;31.7;0;9.2;31;388.7;0;15.9
0;15;0;128;0;5;17.7;17.6;5.1;29.7;0;15.3;15.3;0;34;31.4;0;9.1;30.9;397.2;0;17
0;14.7;0;129.1;0;5.1;18;18.1;5.1;29.6;0;15.2;15.5;0;33.8;30.9;0;9;30;404.1;0;17.1
0;14.8;0;116.4;0;5;17.9;18.4;5;28.4;0;15.4;15.7;0;33.5;31.1;0;9;30.9;402.5;0;17.2
0;14.6;0;128.1;0;5;17.8;18.4;5;28.9;0;15.2;15.2;0;34;31.7;0;9.1;31.2;404;0;18.5
0;14.7;0;118.1;0;5;18.4;18.4;4.9;29.2;0;15.7;15.4;0;34.7;31.9;0;9.1;30;406.8;0;18.7
0;14.7;0;111.7;0;4.9;18.4;18.3;4.9;29.2;0;15.4;15.4;0;32.2;31.8;0;8.8;31.2;394.5;0;19.9
0;14.5;0;103.8;0;4.9;18.9;18.2;4.9;29.6;0;15.4;15.3;0;33.5;31.9;0;8.5;30.8;392.6;0;19.8
0;14.5;0;91.5;0;4.8;18.4;18.8;4.8;29.3;0;15.5;15.2;0;32.7;32.2;0;8.7;31.5;404.4;0;20.4
0;14.4;0;82.4;0;4.8;18.1;18.4;4.8;29.9;0;15.5;15.3;0;33;30.8;0;8.5;31;400.1;0;20.8
0;14;0;71.1;0;4.8;18.3;18.4;4.7;29.7;0;15.4;15.9;0;32.6;31;0;8.7;30.9;398.7;0;20.3
0;13.9;0;61.2;0;4.7;18.5;18.6;4.6;29.4;0;15.7;15.4;0;31.8;31;0;8.4;30.9;395;0;20.2
0;14.8;0;61.6;0;4.7;18.4;18;4.5;29.3;0;15.2;14.9;0;31.8;30.7;0;8.3;30.7;398.4;0;19.3
0;14.2;0;51.2;0;4.6;17.5;17.8;4.6;29.3;0;15.1;15.2;0;31.9;30.8;0;8.3;31.5;399.9;0;19.3
0;14.5;0;47;0;4.6;17.6;18;4.6;29.4;0;14.8;15;0;31;30.6;0;8.3;30.8;405.6;0;17.7
0;14.1;0;57.9;0;4.6;17.2;17.3;4.5;29.2;0;15.2;15.1;0;30.9;31;0;8.2;30.7;396.7;0;17.5
0;14;0;67.8;0;4.4;17.1;17;4.5;28.1;0;15;15;0;30.9;30.4;0;8.2;30.1;399.3;0;16.3
0;14.2;0;78.7;0;4.4;16.8;16.5;4.4;28.4;0;14.6;14.7;0;31;30.3;0;8.1;29.6;397.6;0;15.2
0;13.7;0;87.1;0;4.5;16.4;16;4.5;28.5;0;14.7;14.6;0;30;29.7;0;7.9;29.2;397.9;0;12.2
0;13.5;0;97.2;0;4.2;16.2;15.6;4.5;28.4;0;14.6;14.6;0;30.4;28.6;0;8;28.6;400.6;0;14
0;13.9;0;95.9;0;4.2;15.3;15.3;4.2;27;0;14.4;14.2;0;29.6;28.7;0;7.8;28.5;402.1;0;13.5
0;13.7;0;105.7;0;4.3;14.9;14.8;4.3;27.1;0;14.2;13.7;0;29;28.4;0;7.7;27.4;400.7;0;16.2
0;13.6;0;116.8;0;4.2;14.4;14.7;4.3;27;0;13.9;13.7;0;28.9;27.2;0;7.7;27.1;396.5;0;16.3
0;13.4;0;127.2;0;4.1;14.4;14.1;4.2;26;0;13.5;13.6;0;28.6;27.4;0;7.6;25.7;396.4;0;16.5
0;13.4;0;127;0;4.1;13.9;13.5;4.2;26.5;0;13.1;13.3;0;27.6;27.1;0;7.5;26.6;411.9;0;16.1
0;13.7;0;127.5;0;4.2;13.1;13.2;4.1;26.6;0;12.9;13.1;0;27.8;26.5;0;7.6;26.1;405.7;0;17
0;13.8;0;126.5;0;4.1;12.8;12.7;4.1;25.7;0;13;12.9;0;26.6;25.6;0;7.5;25.1;406.4;0;16.4
0;13.4;0;127.1;0;4;12.4;12.2;3.9;25.1;0;12.9;12.7;0;25.9;25.3;0;7.5;24.9;396.5;0;16.2
0;13.3;0;124.8;0;4;12;11.9;4;24.5;0;12.2;12.6;0;25.9;25.4;0;7.4;23.6;401.2;0;17.1
0;13.4;0;127.6;0;3.9;11.3;11.5;4;24.2;0;12.2;12.5;0;25.3;24.8;0;7.4;23.6;399.7;0;16.8
0;13.1;0;128.2;0;4;11.4;11.3;4;24.2;0;11.9;11.7;0;24.3;24.3;0;7.3;22.9;396.9;0;15.8
0;13.3;0;117.2;0;3.9;10.7;10.8;4;23.3;0;11.9;11.6;0;23.9;23.8;0;7.1;22.9;395.3;0;15.1
0;13.6;0;117;0;3.9;10.3;10.3;3.8;23.4;0;11.8;11.5;0;23.8;22.7;0;7.4;22.1;399.4;0;15
0;13.3;0;126.7;0;3.9;10.1;10.4;3.9;22.1;0;11;11.2;0;22.9;22.8;0;7;21.9;400.7;0;16.6
0;13.8;0;117.5;0;3.8;10.2;10.1;3.9;22.3;0;11.1;11;0;23.1;22.2;0;7.1;21.7;390.9;0;15.4
0;13.4;0;107.1;0;3.8;9.8;9.7;3.9;21.7;0;10.9;11.2;0;22.1;21.7;0;6.9;21;401.7;0;15.6
0;13.1;0;96.6;0;3.8;9.8;9.9;3.7;20.8;0;10.6;10.5;0;22.1;22.1;0;7;21.1;399.4;0;14.8
0;13.3;0;85.4;0;3.8;9.7;9.8;3.8;20.4;0;10.5;10.6;0;21.4;21;0;7;19.9;391.1;0;13.9
0;13.1;0;98.3;0;3.7;9.6;9.8;3.8;19.9;0;10.1;10.2;0;21.2;20.9;0;7;20;397.6;0;14.4
0;13.2;0;107.1;0;3.6;9.5;9.5;3.7;19.8;0;9.9;9.7;0;20.3;20.1;0;6.8;19.6;404.7;0;13.7
0;12.9;0;96.3;0;3.8;9.4;9.4;3.7;19;0;9.8;9.8;0;19.5;20.1;0;6.7;19;401.2;0;14.4
0;13.1;0;94.8;0;3.6;9.5;9.4;3.8;18.6;0;9.4;9.4;0;19.4;19.1;0;6.7;19.1;389.9;0;14.4
0;13;0;104.8;0;3.7;9.2;9.2;3.6;17.4;0;9;9.1;0;18.6;18.7;0;6.6;18.3;398.3;0;13.1
0;13.2;0;113.2;0;3.6;9.2;9.3;3.6;17.7;0;8.7;8.8;0;18.2;18.6;0;7;18;403;0;14.5
0;12.9;0;118.4;0;3.6;8.9;9.4;3.6;17;0;8.4;8.4;0;17.6;17.8;0;6.8;17.6;406.2;0;14.5
0;12.9;0;126.3;0;3.6;9.2;9.2;3.6;16.3;0;8.4;8.1;0;16.4;17.5;0;6.7;16.9;399.8;0;16.3
0;13.1;0;118.9;0;3.6;8.9;9;3.5;15.7;0;8;7.9;0;15.7;16.5;0;6.7;16.7;395;0;17.2
0;12.6;0;119;0;3.6;8.9;8.7;3.5;15;0;7.6;7.4;0;15.6;16.1;0;6.8;16.5;398.9;0;17.8
0;13.1;0;127.3;0;3.6;8.6;8.7;3.5;14.1;0;7.4;7.3;0;14.9;15.3;0;6.6;15.7;402.9;0;17.9
0;13.1;0;124.3;0;3.4;8.4;8.4;3.6;13.9;0;6.9;7;0;14.6;14.7;0;6.5;15.3;396.8;0;18.3
0;12.8;0;129.8;0;3.6;8.3;8.1;3.6;13.2;0;6.7;6.7;0;13.4;14.2;0;6.7;14.5;403;0;18.5
0;13.3;0;116.3;0;3.4;7.9;7.9;3.5;12.9;0;6.3;6.4;0;12.8;13.2;0;6.6;13.8;394.8;0;16.7
0;13.3;0;126.6;0;3.6;7.6;7.7;3.6;11.8;0;6.2;6;0;12.3;12.6;0;6.7;13.3;394.4;0;19.5
0;12.9;0;115.6;0;3.6;7.5;7.2;3.5;11.3;0;5.8;5.7;0;11.4;12.2;0;6.4;13.3;402.9;0;17.5
0;12.9;0;126.5;0;3.6;7.2;7;3.5;10.8;0;5.5;5.4;0;10.7;11.2;0;6.4;12;396.2;0;17.6
0;13.2;0;118.6;0;3.5;6.8;6.6;3.5;9.9;0;5.1;5.2;0;10.2;10.8;0;6.5;11.3;394.6;0;18.4
0;13.3;0;106.9;0;3.5;6.2;6.4;3.4;9.5;0;4.8;4.9;0;9.4;10;0;6.5;10.9;394.4;0;19
0;13.2;0;106.8;0;3.5;5.9;6;3.6;8.9;0;4.6;4.5;0;8.8;9.3;0;6.5;10.1;398.4;0;19
0;13;0;116.5;0;3.5;5.6;5.5;3.6;8.2;0;4.2;4.2;0;8;8.6;0;6.4;9.3;407;0;20
0;13.4;0;127.2;0;3.4;5.2;5.3;3.5;7.6;0;3.8;3.9;0;7.4;8;0;6.5;8.3;397.4;0;19.5
0;13;0;126.7;0;3.5;4.8;4.7;3.5;7.1;0;3.6;3.5;0;6.8;7.2;0;6.6;7.8;395.8;0;19.1
0;13;0;130.8;0;3.5;4.4;4.5;3.5;6.6;0;3.3;3.3;0;6.1;6.7;0;6.3;7.2;400.5;0;19.1
0;13;0;126.4;0;3.5;4;4;3.6;6.1;0;2.9;3;0;5.7;5.9;0;6.4;6.7;405.4;0;19
0;12.9;0;127.8;0;3.5;3.6;3.6;3.5;5.4;0;2.6;2.6;0;5;5.4;0;6.5;5.9;397.1;0;20.4
0;13;0;127.6;0;3.5;3.4;3.2;3.6;4.9;0;2.4;2.4;0;4.5;4.7;0;6.5;5.3;403.4;0;20.6
0;13;0;127.8;0;3.6;2.9;2.9;3.5;4.4;0;2.1;2.2;0;4;4.3;0;6.6;4.9;398.5;0;21.9
0;13.1;0;117.7;0;3.6;2.6;2.6;3.5;4;0;1.9;1.9;0;3.6;3.7;0;6.6;4.3;395.6;0;22.5
0;13;0;127.3;0;3.6;2.3;2.3;3.5;3.5;0;1.7;1.7;0;3;3.2;0;6.6;3.7;395;0;22.1
0;13.3;0;118.8;0;3.6;1.9;2;3.6;3.2;0;1.5;1.5;0;2.7;2.8;0;6.5;3.2;403.6;0;20.3
0;13.4;0;107.6;0;3.5;1.6;1.7;3.6;2.7;0;1.2;1.3;0;2.3;2.5;0;6.5;2.8;401.6;0;20.2
0;13;0;116.1;0;3.7;1.4;1.4;3.6;2.3;0;1.1;1.1;0;1.9;2.1;0;6.4;2.4;402.3;0;20
0;13.2;0;126.1;0;3.6;1.1;1.2;3.6;1.9;0;0.9;0.9;0;1.6;1.7;0;6.5;2;402.6;0;20
0;13.3;0;126.5;0;3.6;0.9;1;3.6;1.6;0;0.8;0.8;0;1.4;1.4;0;6.5;1.6;395.7;0;18.8
0;13.3;0;116.1;0;3.7;0.8;0.8;3.5;1.3;0;0.6;0.6;0;1.1;1.2;0;6.6;1.4;403.7;0;18.6
0;13.5;0;128;0;3.6;0.6;0.6;3.6;1.1;0;0.5;0.5;0;0.9;0.9;0;6.5;1.1;394.2;0;17.5
0;13.6;0;127.5;0;3.6;0.5;0.5;3.6;0.8;0;0.4;0.4;0;0.7;0.7;0;6.6;0.8;402.4;0;17.5
0;13.6;0;129.4;0;3.7;0.3;0.3;3.6;0.6;0;0.3;0.3;0;0.5;0.6;0;6.6;0.6;399.6;0;18.6
0;13.7;0;118.1;0;3.8;0.2;0.2;3.6;0.4;0;0.2;0.2;0;0.4;0.4;0;6.7;0.5;400.6;0;18.1
0;13.2;0;108;0;3.7;0.2;0.2;3.7;0.3;0;0.1;0.1;0;0.2;0.3;0;6.7;0.3;399.9;0;17.3
0;14;0;95.5;0;3.6;0.1;0.1;3.7;0.2;0;0.1;0.1;0;0.2;0.2;0;6.8;0.2;397.4;0;18.5
0;13.6;0;86.2;0;3.7;0.1;0.1;3.7;0.1;0;0.1;0.1;0;0.1;0.1;0;6.7;0.1;399.7;0;18.7
0;13.8;0;75.8;0;3.7;0;0;3.7;0.1;0;0;0;0;0;0.1;0;6.8;0.1;395.4;0;19.3
0;13.7;0;65.4;0;3.8;0;0;3.8;0;0;0;0;0;0;0;0;6.8;0;401.2;0;19.4
0;13.7;0;54.8;0;3.7;0;0;3.7;0;0;0;0;0;0;0;0;6.9;0;402;0;21.3
0;13.9;0;45.3;0;3.7;0;0;3.8;0;0;0;0;0;0;0;0;6.8;0;397.6;0;18.9
0;13.9;0;34.9;0;3.9;0;0;3.8;0;0;0;0;0;0;0;0;6.9;0;392.2;0;19.2
0;13.8;0;24.8;0;3.7;0;0;3.8;0;0;0;0;0;0;0;0;6.9;0;394.4;0;18
0;13.9;0;35.1;0;3.8;0;0;3.9;0;0;0;0;0;0;0;0;6.8;0;400.5;0;15.7
0;14.2;0;45.1;0;3.8;0;0;3.8;0;0;0;0;0;0;0;0;6.9;0;394.9;0;16.9
0;14;0;55.7;0;4;0;0;4;0;0;0;0;0;0;0;0;6.9;0;395.9;0;16.3
0;14.1;0;66.3;0;3.8;0;0;3.8;0;0;0;0;0;0;0;0;6.9;0;401.4;0;16.2
0;14;0;76;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;6.9;0;398.9;0;16
0;14.3;0;86;0;4;0;0;3.9;0;0;0;0;0;0;0;0;7;0;398.9;0;16.6
0;13.9;0;96.4;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;6.9;0;392.1;0;15.2
0;14.6;0;107;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;6.9;0;392;0;15.4
0;14.2;0;117.2;0;4;0;0;4;0;0;0;0;0;0;0;0;7.1;0;395.9;0;16.7
0;14.3;0;107.2;0;3.9;0;0;4;0;0;0;0;0;0;0;0;7.1;0;402.3;0;16.3
0;14.5;0;97;0;4;0;0;4.1;0;0;0;0;0;0;0;0;7;0;401.8;0;16.8
0;14.9;0;108.1;0;4.1;0;0;3.9;0;0;0;0;0;0;0;0;7.3;0;398.4;0;16.8
0;14.3;0;96.8;0;4.1;0;0;4.1;0;0;0;0;0;0;0;0;7.2;0;393.7;0;16.3
0;14.3;0;86.8;0;4.1;0;0;4.1;0;0;0;0;0;0;0;0;7.1;0;391.2;0;16.2
0;14.6;0;75.2;0;4;0;0;4.1;0;0;0;0;0;0;0;0;7.2;0;397.2;0;14.5
0;14.6;0;64.6;0;4;0;0;4;0;0;0;0;0;0;0;0;7.4;0;403.6;0;14.1
0;14.7;0;62.2;0;4;0;0;4.1;0;0;0;0;0;0;0;0;7.1;0;398;0;13.3
0;14.8;0;64.5;0;4;0;0;4.1;0;0;0;0;0;0;0;0;7.4;0;388.8;0;14.5
0;14.8;0;60.4;0;4.2;0;0;4.1;0;0;0;0;0;0;0;0;7.5;0;395.2;0;15.8
0;14.9;0;62.4;0;4.1;0;0;4;0;0;0;0;0;0;0;0;7.3;0;394.6;0;15.8
0;14.8;0;72.9;0;4.2;0;0;4.1;0;0;0;0;0;0;0;0;7.4;0;397.4;0;17.2
0;14.8;0;60.4;0;4.1;0;0;4;0;0;0;0;0;0;0;0;7.4;0;393.3;0;17.5
0;15;0;52.4;0;4;0;0;4.1;0;0;0;0;0;0;0;0;7.4;0;400.9;0;17.4
0;14.9;0;41.8;0;4.2;0;0;4.2;0;0;0;0;0;0;0;0;7.7;0;400.1;0;17.4
0;15.1;0;31;0;4.2;0;0;4.1;0;0;0;0;0;0;0;0;7.5;0;399.7;0;17.4
0;15.1;0;20.6;0;4.2;0;0;4.2;0;0;0;0;0;0;0;0;7.4;0;393.9;0;16
0;15.4;0;10.4;0;4.2;0;0;4.2;0;0;0;0;0;0;0;0;7.4;0;397.2;0;16.2
0;15.2;0;0.2;0;4.2;0;0;4.1;0;0;0;0;0;0;0;0;7.2;0;395.9;0;15.7
0;15.7;0;8.4;0;4;0;0;4.2;0;0;0;0;0;0;0;0;7.7;0;406.1;0;15.2
0;15.5;0;0;0;4.2;0;0;4.2;0;0;0;0;0;0;0;0;7.3;0;395.9;0;15.3
0;14.8;0;0;0;4.1;0;0;4.1;0;0;0;0;0;0;0;0;7.5;0;399.9;0;16
0;15.1;0;0;0;4.1;0;0;4.2;0;0;0;0;0;0;0;0;7.4;0;404.7;0;15
0;15.1;0;10.4;0;4.1;0;0;4.2;0;0;0;0;0;0;0;0;7.8;0;387.8;0;14.1
0;15.4;0;0;0;4.1;0;0;4.1;0;0;0;0;0;0;0;0;7.7;0;399.4;0;13.5
0;15.2;0;10.3;0;4.1;0;0;4.1;0;0;0;0;0;0;0;0;7.6;0;402.6;0;14.5
0;15.2;0;2.5;0;4.1;0;0;4;0;0;0;0;0;0;0;0;7.4;0;393.3;0;15.1
0;15.5;0;12.7;0;4;0;0;4.1;0;0;0;0;0;0;0;0;7.6;0;397.1;0;16.4
0;15.3;0;13.8;0;4;0;0;4.1;0;0;0;0;0;0;0;0;7.3;0;396;0;16.8
0;15.3;0;18.4;0;4.2;0;0;4.1;0;0;0;0;0;0;0;0;7.6;0;399.5;0;18.6
0;15.8;0;17.5;0;4.1;0;0;4;0;0;0;0;0;0;0;0;7.5;0;396.4;0;19.2
0;15.7;0;8.1;0;4.1;0;0;4;0;0;0;0;0;0;0;0;7.6;0;394.9;0;20.3
0;15.3;0;0;0;4;0;0;3.9;0;0;0;0;0;0;0;0;7.5;0;402.1;0;20.9
0;15.5;0;0;0;4.1;0;0;4;0;0;0;0;0;0;0;0;7.3;0;404.8;0;21.5
0;15.6;0;0;0;3.9;0;0;4;0;0;0;0;0;0;0;0;7.3;0;404.4;0;24.3
0;15.5;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;7.5;0;397.9;0;24.7
0;15.1;0;0;0;4;0;0;4.1;0;0;0;0;0;0;0;0;7.4;0;395.7;0;22.9
0;15.7;0;10.2;0;3.9;0;0;4;0;0;0;0;0;0;0;0;7.5;0;399.9;0;21.6
0;15.6;0;12.2;0;4;0;0;4;0;0;0;0;0;0;0;0;7.5;0;404.2;0;21.1
0;15.3;0;22.8;0;4;0;0;4;0;0;0;0;0;0;0;0;7.4;0;396.2;0;20.1
0;15.3;0;32.1;0;4;0;0;3.9;0;0;0;0;0;0;0;0;7.6;0;391.1;0;18.9
0;15.7;0;42.9;0;4;0;0;3.9;0;0;0;0;0;0;0;0;7.2;0;389.5;0;19.2
0;15.2;0;49.5;0;4;0;0;3.9;0;0;0;0;0;0;0;0;7.3;0;396.6;0;20.2
